ID,Submit Year,Start Year,Title,Description,Institution,Investigators,Discipline
631615,2009,2010,Regulation of N-glycosylation in health and disease,N-glycosylation in health and disease: A key role for Ost3p and Ost6p in regulation of substrate specificity.,University of Queensland,Dr Benjamin L Schulz,BIOCHEMISTRY AND CELL BIOLOGY
631619,2009,2010,Mapping approaches to assist surveillance and control of infectious disease threats to Australia,Spatial risk assessment of emerging infectious diseases in Australia,University of Queensland,Dr Archie C Clements,PUBLIC HEALTH AND HEALTH SERVICES
631621,2009,2010,Regulating the secretion of inflammatory cytokines,Regulating the secretion of inflammatory cytokines,University of Queensland,Prof Jennifer L Stow,BIOCHEMISTRY AND CELL BIOLOGY
631629,2009,2010,TAKING THE LIMP OUT OF CARTILAGE REPAIR,TAKING THE LIMP OUT OF CARTILAGE REPAIR,University of Queensland,Prof Justin J Cooper-White,MEDICAL BIOTECHNOLOGY
631632,2009,2010,Vancomycin Derived Drugs,Vancomycin derivatives active against resistant bacterial nosocomial infections,University of Queensland,Prof Matthew A Cooper,MEDICAL MICROBIOLOGY
631634,2009,2010,Nerve regeneration in a simple animal model system (C. elegans).,Membrane fusion in axonal regeneration: molecules and mechanisms,University of Queensland,Dr Massimo A. Hilliard,NEUROSCIENCES
631641,2009,2010,Fetal stem cell therapy for Osteogenesis Imperfecta,Preclinical optimisation of intrauterine transplantation of fetal mesenchymal stem cells for osteogenesis imperfecta.,University of Queensland,Prof Nicholas  Fisk,CLINICAL SCIENCES
631644,2009,2010,NcRNA- a new architect of developmental regulation,Functional characterisation of long spliced ncRNAs,University of Queensland,A/Pr Andrew C Perkins,BIOCHEMISTRY AND CELL BIOLOGY
631650,2009,2010,Genetic pathways controlling medulloblastoma growth,The intersection between hedgehog and notch signalling in medulloblastoma.,University of Queensland,Prof Brandon J Wainwright,ONCOLOGY AND CARCINOGENESIS
631654,2009,2010,Adhesins of uropathogenic Escherichia coli,Adhesins of uropathogenic Escherichia coli,University of Queensland,A/Pr Mark A Schembri,CLINICAL SCIENCES
631657,2009,2010,Ccbe1 in lymphatic development,The mechanism of ccbe1 function during lymphangiogenesis,University of Queensland,Dr Benjamin M Hogan,GENETICS
631658,2009,2010,Crim1 in heart and blood vessel development,The Role of Crim1 in Cardiovascular Development,University of Queensland,Dr David J Pennisi,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
631668,2009,2010,Australia Fellowship,Australia Fellowship,University of Queensland,Prof John S Mattick,GENETICS
631671,2009,2010,Identifying genetic variation underlying gene expression in schizophrenia,Identifying eQTLs and endophenotyping  known CNVs in a large Australian schizophrenia sample,University of Queensland,Prof Bryan J Mowry,CLINICAL SCIENCES
631679,2009,2010,Brain imaging of memory in epilepsy patients,Characterizing memory impairments in temporal lobe epilepsy with functional and structural brain imaging ,University of Queensland,Dr Julia  Hocking,NEUROSCIENCES
631691,2009,2010,Spatial modelling of environmental determinants of health,Epidemiological investigation of environmental determinants of health using spatial and temporal statistical methods,University of Queensland,Mrs Nirmala  Pandeya,PUBLIC HEALTH AND HEALTH SERVICES
631701,2008,2009,International Cancer Genome Consortium contribution,International Cancer Genome Consortium contribution,University of Queensland,A/Pr Sean Grimmond,CLINICAL SCIENCES
631704,2009,2010,Probing the structure of an antimicrobial target in Golden Staph,Understanding signaling in bacteria: structure and mechanism of an essential membrane bound histidine kinase,University of Queensland,Dr Riki Nors  Hvorup,CLINICAL SCIENCES
631709,2009,2010,Australia Fellowship,Australia Fellowship,University of Queensland,Prof Martyn D Goulding,NEUROSCIENCES
631712,2009,2010,Optimising outcomes for Cerebral Palsy: a Parenting Intervention,Optimising outcomes for Cerebral Palsy: RCT of a Parenting Intervention,University of Queensland,Dr Koa L Whittingham,PAEDIATRICS AND REPRODUCTIVE MEDICINE
631717,2009,2011,Mental Health of Young People with Developmental Disabilities,Mental Health of Young People with Developmental Disabilities,University of Queensland,Prof Paul W Hodges,CLINICAL SCIENCES
631720,2008,2009,H1N1 Nanopatch immunisation against pandemic Novel A (H1N1) influenza virus 09: potent immunity at a reduced dose,H1N1 Nanopatch immunisation against pandemic Novel A (H1N1) influenza virus 09: potent immunity at a reduced dose,University of Queensland,Prof Mark AF Kendall,MEDICAL MICROBIOLOGY
631731,2009,2010,Australasian Kidney Trials (AKT) Network,Australasian Kidney Trials (AKT) Network,University of Queensland,A/Pr Carmel M Hawley,CLINICAL SCIENCES
631904,2009,2010,Is more physical therapy after stroke better?,Circuit class therapy for rehabilitation clients. A pragmatic randomized controlled trial of therapy intensity (CIRCIT).,University of South Australia,Dr Susan  Hillier,APPLIED ECONOMICS
631915,2009,2010,Regulation of innate immunity,The role of 14-3-3 proteins in regulating the innate immune response,University of South Australia,Prof Douglas A Brooks,IMMUNOLOGY
631916,2009,2010,Do overall physical activity levels and daily energy expenditure change when people adopt new exercise programs?,"Testing the ""activitystat"" hypothesis",University of South Australia,Prof Tim S Olds,PUBLIC HEALTH AND HEALTH SERVICES
631917,2009,2010,Mechanisms underlying geographic variation in risk of metabolic syndrome,Testing the behavioural and psychosocial mechanisms underlying geographic variation in metabolic syndrome,University of South Australia,Prof Mark  Daniel,PUBLIC HEALTH AND HEALTH SERVICES
631928,2009,2010,Nutrition Before Conception and Later Obesity,Periconceptional nutrition and the programming of obesity,University of South Australia,Prof Isabella C McMillen,CLINICAL SCIENCES
631931,2009,2010,Control of cell migration,Chemokine gradients for directed migration of captured cells the and guidance of tissue engineering,University of South Australia,Prof Hans J Griesser,NANOTECHNOLOGY
631939,2009,2010,MICROFLUIDIC DETECTION OF CIRCULATING CANCER CELLS,MICROFABRICATED DEVICES: A SIGNIFICANT ADVANCE FOR THE DETECTION AND MOLECULAR ANALYSES OF CIRCULATING CANCER CELLS?,University of South Australia,Dr Benjamin  Thierry,MEDICAL BIOTECHNOLOGY
631940,2009,2010,functional nanoparticles and nanomedicine,"Functional Nanoparticles: Towards Noval advanced cancer diagnostic, prognostic and therapeutic stratergies",University of South Australia,Dr Benjamin  Thierry,BIOCHEMISTRY AND CELL BIOLOGY
631947,2009,2011,"Improving chronic disease outcomes for Indigenous Australians: Causes,Interventions, System Change","Improving chronic disease outcomes for Indigenous Australians: Causes,Interventions, System Change",University of South Australia,Prof Kerin  O'Dea,PUBLIC HEALTH AND HEALTH SERVICES
632503,2009,2010,CHEST Study,Crystalloid versus Hydroxy-Ethyl Starch Trial,University of Sydney,Prof John A Myburgh,CLINICAL SCIENCES
632504,2009,2010,Clinical trial of rehabilitation after ankle fracture,Clinical trial of rehabilitation after ankle fracture,University of Sydney,Dr Anne M Moseley,CLINICAL SCIENCES
632507,2009,2010,PREDICTORS OF COMPLICATIONS IN PATIENTS WITH DIABETES,UTILITY OF NOVEL BIOMARKERS IN THE PREDICTION OF MAJOR COMPLICATIONS OF TYPE II DIABETES MELLITUS,University of Sydney,Dr Vlado  Perkovic,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632512,2009,2010,The Role of High Density Lipoproteins in Regulating New Blood Vessel Growth,Multifunctional Regualtion of Angiogenesis by High Density Lipoproteins,University of Sydney,Dr Martin K. C. Ng,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632515,2009,2010,Understanding how brain tumours penetrate into healthy brain tissue,The cell biology of glioblastoma infiltration,University of Sydney,Dr Geraldine M O'Neill,BIOCHEMISTRY AND CELL BIOLOGY
632519,2009,2010,Alternative and Selected Tregs in Kidney Disease,"Gamma-Delta Tregs, CD8 Tregs and selected natural Tregs to treat renal injury",University of Sydney,Dr Stephen I Alexander,CLINICAL SCIENCES
632521,2009,2010,Reducing the risk of diabetic retinal microvascular disease in adolescents with type 1 diabetes,Intervention to reduce the risk of diabetic retinopathy and early adverse retinal changes in  type 1 diabetes,University of Sydney,A/Pr Kim C Donaghue,CLINICAL SCIENCES
632532,2009,2010,Bisphosphonate treatment of Perthes Disease,Bisphosphonate Treatment of Childhood Femoral Head Avascular Necrosis due to Perthes Disease,University of Sydney,A/Pr Christopher T Cowell,CLINICAL SCIENCES
632539,2009,2010,A possible role for Tumor Protein D52 in cancer predisposition and DNA repair,"Increased Tumor Protein D52 expression as a marker of tumour predisposition, and a possible role in DNA repair",University of Sydney,Dr Yuyan  Chen,ONCOLOGY AND CARCINOGENESIS
632544,2009,2010,Treatment of candidiasis to prevent preterm birth,Treatment of asymptomatic candidiasis in pregnant women for the prevention of preterm birth: a randomised trial,University of Sydney,Prof Warwick B Giles,PUBLIC HEALTH AND HEALTH SERVICES
632546,2009,2010,Central analgesic actions of serotonin drugs,Mechanisms of  serotonergic and triptan mediated analgesia within the midbrain,University of Sydney,Dr Christopher W Vaughan,PHARMACOLOGY AND PHARMACEUTICAL SCIENCES
632548,2009,2010,Bisphosphonates for the treatment of osteonecrosis of the hip.,A randomised controlled trial to evaluate the effectiveness of zoledronate therapy in osteonecrosis of the hip.,University of Sydney,Prof Philip N Sambrook,CLINICAL SCIENCES
632551,2009,2010,Gene therapy for heart attack,Therapeutic silencing of Egr-1 by novel catalytic oligodeoxynucleotides for the treatment of acute myocardial infarction,University of Sydney,Dr Ravinay  Bhindi,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632558,2009,2010,Use of proteomics to discover new markers for breast cancer,Protein discovery for breast cancer diagnosis,University of Sydney,Prof Robert C Baxter,ONCOLOGY AND CARCINOGENESIS
632567,2009,2010,APC creates normal blood vessels,"How does activated protein C create intact, non-leaky, stable blood vessels?",University of Sydney,A/Pr Chris J Jackson,CLINICAL SCIENCES
632575,2009,2010,Sudden Cardiac Death in the Young,Investigation of Sudden Cardiac Death in the Young,University of Sydney,Prof Christopher  Semsarian,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632576,2009,2010,CTGF in Familial Cardiomyopathy and Heart Failure,Key Role of Connective Tissue Growth Factor (CTGF) in  Familial Cardiomyopathy and Heart Failure,University of Sydney,Prof Christopher  Semsarian,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632597,2009,2010,Sleep disordered breathing treatment and carotid artery atherosclerosis,The impact of CPAP treatment on carotid artery atherosclerosis in heavy snoring and mild sleep disordered breathing,University of Sydney,A/Pr John R Wheatley,CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY
632610,2009,2010,A novel  protein implicated in the cellular response to DNA damage.,A single-stranded DNA binding protein implicated in the cellular response to DNA damage.,University of Sydney,Dr Liza  Cubeddu,MEDICINAL AND BIOMOLECULAR CHEMISTRY
632614,2009,2010,Preventing acute kidney injury in critical illness: A randomised controlled trial,Nephro-protective effects of L-amino acids in critically ill patients: A multi-centre randomised controlled trial,University of Sydney,A/Pr Gordon S Doig,CLINICAL SCIENCES
632615,2009,2010,Managing refeeding syndrome in critical illness: A randomised controlled trial,Management of refeeding syndrome in critical illness: An AuSPEN endorsed multi-centre clinical trial,University of Sydney,A/Pr Gordon S Doig,NUTRITION AND DIETICS
632616,2009,2010,How do the components of herpes simplex virus contribute to the lifecycle of the virus in cells?,Functional roles of the tegument proteins of herpes simplex virus type 1,University of Sydney,Dr Russell J Diefenbach,MEDICAL MICROBIOLOGY
632621,2009,2010,Motivational Enhancement Therapy for Obesity,The Effectiveness of Motivational Enhancement Therapy for Obese Patients and Support Partners,University of Sydney,Dr Elizabeth  Rieger,PSYCHOLOGY
632622,2009,2010,Bacteraemia in septic shock,Bacteraemic load and survival in septic shock,University of Sydney,A/Pr Jonathan R Iredell,CLINICAL SCIENCES
632624,2009,2010,Effects of oxytocin in schizophrenia,The effects of oxytocin on social cognition in schizophrenia,University of Sydney,Dr Adam J Guastella,PSYCHOLOGY
632625,2009,2010,Oxytocin Treatment for Young People with Autism,A course of oxytocin nasal spray to improve social communication in young people with autism,University of Sydney,Dr Adam J Guastella,PSYCHOLOGY
632630,2009,2010,Adiponectin and liver fibrosis,The role of the adiponectin receptors in liver fibrosis,University of Sydney,Prof Jacob  George,CLINICAL SCIENCES
632634,2009,2010,How do host invading factors get released by pathogenic fungi,The fungal SEC14 secretory pathway and virulence,University of Sydney,Dr Julianne T Djordjevic,MEDICAL MICROBIOLOGY
